"","row","column","cor","p"
"78","Myeloid inflammation.NSB","Interferon response.PAX",0.0316583459775048,0.765778553732682
"79","NF-kappaB signaling.NSB","Interferon response.PAX",-0.0556337959841858,0.600430154199562
"80","NK cell activity.NSB","Interferon response.PAX",-0.177401031648648,0.0925154328216671
"81","Nod-like receptor signaling.NSB","Interferon response.PAX",0.207141654612832,0.0488254072891285
"82","Phagocytosis.NSB","Interferon response.PAX",-0.0169174637187312,0.873540643094973
"83","RNA sensing.NSB","Interferon response.PAX",0.385225908957495,0.000162832415616654
"84","TCR signaling.NSB","Interferon response.PAX",-0.132310441610229,0.211219939257459
"85","Toll-like receptor signaling.NSB","Interferon response.PAX",0.107159187315323,0.312008291175287
"86","TNF signaling.NSB","Interferon response.PAX",0.178226818710355,0.0909832130091237
"87","Treg differentiation.NSB","Interferon response.PAX",-0.0179230845532436,0.866091368524947
"88","Type I interferon signaling.NSB","Interferon response.PAX",0.434091075773887,1.71687404568743e-05
"89","Type II interferon signaling.NSB","Interferon response.PAX",0.282805734001082,0.00660387637897264
"90","Type III interferon signaling.NSB","Interferon response.PAX",0.217523926542873,0.0383371466030904
"91","Adaptive immune response.NSB","BCR signaling.PAX",-0.0103333767716006,0.922556422391662
"92","Innate immune cell activation.NSB","BCR signaling.PAX",-0.0135134673304629,0.898834334134285
"93","Interferon response.NSB","BCR signaling.PAX",-0.116338507604845,0.272121136494685
"94","BCR signaling.NSB","BCR signaling.PAX",0.0908497893813338,0.391752092722665
"95","Chemokine signaling.NSB","BCR signaling.PAX",-0.0306279946134197,0.77319279945472
"96","Coagulation.NSB","BCR signaling.PAX",0.0396732504316157,0.708870122736232
"97","Complement system.NSB","BCR signaling.PAX",0.0083957327925587,0.93704502465297
"98","Immune exhaustion.NSB","BCR signaling.PAX",-0.0846632694277523,0.424925343428129
"99","Immune memory.NSB","BCR signaling.PAX",0.0288105074964311,0.786320492990612
"100","Inflammasomes.NSB","BCR signaling.PAX",-0.0140968659818169,0.894491439809576
"101","JAK-STAT signaling.NSB","BCR signaling.PAX",-0.0141273566010299,0.894264548064974
"102","Leukotriene/prostaglandin inflammation.NSB","BCR signaling.PAX",0.00196316386676885,0.985265091446589
"103","Lymphocyte trafficking.NSB","BCR signaling.PAX",0.113196932859777,0.285366852283159
"104","MHC class I presentation.NSB","BCR signaling.PAX",-0.107582408957019,0.310089958755396
"105","MHC class II presentation.NSB","BCR signaling.PAX",0.0504456697471948,0.634878772356011
"106","Mononuclear cell migration.NSB","BCR signaling.PAX",-0.0645403443840426,0.543320913134671
"107","Myeloid activation.NSB","BCR signaling.PAX",0.0381187764806597,0.719794387888768
"108","Myeloid inflammation.NSB","BCR signaling.PAX",-0.0315515438156898,0.766546118882563
"109","NF-kappaB signaling.NSB","BCR signaling.PAX",0.0112553593915016,0.915670926873283
"110","NK cell activity.NSB","BCR signaling.PAX",0.102029767607263,0.335868023479061
"111","Nod-like receptor signaling.NSB","BCR signaling.PAX",-0.108525988118478,0.305840629143084
"112","Phagocytosis.NSB","BCR signaling.PAX",0.00184775330863355,0.986131239413912
"113","RNA sensing.NSB","BCR signaling.PAX",-0.198640027782054,0.0590841981762793
"114","TCR signaling.NSB","BCR signaling.PAX",0.0721528147249805,0.496716133156983
"115","Toll-like receptor signaling.NSB","BCR signaling.PAX",-0.0339438306529135,0.749408536319806
"116","TNF signaling.NSB","BCR signaling.PAX",-0.111397689027988,0.29314277643801
"117","Treg differentiation.NSB","BCR signaling.PAX",0.0343092532533011,0.74680120778027
"118","Type I interferon signaling.NSB","BCR signaling.PAX",-0.256227668594872,0.0142245775602388
"119","Type II interferon signaling.NSB","BCR signaling.PAX",-0.17085458696307,0.105393877536134
"120","Type III interferon signaling.NSB","BCR signaling.PAX",-0.0498820769714624,0.638670006893168
"121","Adaptive immune response.NSB","Chemokine signaling.PAX",-0.129194060491846,0.22226843672065
"122","Innate immune cell activation.NSB","Chemokine signaling.PAX",-0.132545427427025,0.210402964419826
"123","Interferon response.NSB","Chemokine signaling.PAX",0.0322903875924845,0.761240849884538
"124","BCR signaling.NSB","Chemokine signaling.PAX",-0.213398809384194,0.0422536957042936
"125","Chemokine signaling.NSB","Chemokine signaling.PAX",-0.100080257919048,0.345231187313461
"126","Coagulation.NSB","Chemokine signaling.PAX",-0.204604865619225,0.0517198057242778
"127","Complement system.NSB","Chemokine signaling.PAX",-0.192996692970406,0.0668184470517867
"128","Immune exhaustion.NSB","Chemokine signaling.PAX",-0.0337549416248653,0.75075738601236
"129","Immune memory.NSB","Chemokine signaling.PAX",-0.17886826582236,0.0898069289708301
"130","Inflammasomes.NSB","Chemokine signaling.PAX",-0.101365217369406,0.339041528748725
"131","JAK-STAT signaling.NSB","Chemokine signaling.PAX",-0.090047984173028,0.395962209473838
"132","Leukotriene/prostaglandin inflammation.NSB","Chemokine signaling.PAX",-0.208658424321896,0.0471596048319762
"133","Lymphocyte trafficking.NSB","Chemokine signaling.PAX",-0.25100026691615,0.0164020984034876
"134","MHC class I presentation.NSB","Chemokine signaling.PAX",-0.00478187677068505,0.964118584708997
"135","MHC class II presentation.NSB","Chemokine signaling.PAX",-0.145641171836213,0.168364124236667
"136","Mononuclear cell migration.NSB","Chemokine signaling.PAX",-0.0784515137821385,0.459801006661521
"137","Myeloid activation.NSB","Chemokine signaling.PAX",-0.186299414049969,0.0770391855278958
"138","Myeloid inflammation.NSB","Chemokine signaling.PAX",-0.148742707728563,0.159385561809425
"139","NF-kappaB signaling.NSB","Chemokine signaling.PAX",-0.143615509030546,0.174426313545527
"140","NK cell activity.NSB","Chemokine signaling.PAX",-0.23962637078814,0.0221532844932097
"141","Nod-like receptor signaling.NSB","Chemokine signaling.PAX",0.0348181118650439,0.743175194698279
"142","Phagocytosis.NSB","Chemokine signaling.PAX",-0.177083458479404,0.0931100733985633
"143","RNA sensing.NSB","Chemokine signaling.PAX",0.130536426795605,0.217460483542091
"144","TCR signaling.NSB","Chemokine signaling.PAX",-0.167133396682879,0.113314256015123
"145","Toll-like receptor signaling.NSB","Chemokine signaling.PAX",-0.0205485326188591,0.846699640647434
"146","TNF signaling.NSB","Chemokine signaling.PAX",0.036596278729617,0.730548760090305
"147","Treg differentiation.NSB","Chemokine signaling.PAX",-0.119922129767624,0.257524463341711
"148","Type I interferon signaling.NSB","Chemokine signaling.PAX",0.129008815735858,0.222937757543195
"149","Type II interferon signaling.NSB","Chemokine signaling.PAX",0.0530486021841092,0.617492194757992
"150","Type III interferon signaling.NSB","Chemokine signaling.PAX",0.0561890368377819,0.596793129216191
"151","Adaptive immune response.NSB","Coagulation.PAX",-0.297625514035609,0.00416811603037104
"152","Innate immune cell activation.NSB","Coagulation.PAX",-0.289559288395077,0.00537029516872289
"153","Interferon response.NSB","Coagulation.PAX",-0.235982518087951,0.0243275834507701
"154","BCR signaling.NSB","Coagulation.PAX",-0.329935264561658,0.00140410075108788
"155","Chemokine signaling.NSB","Coagulation.PAX",-0.290043157020565,0.00529032776291705
"156","Coagulation.NSB","Coagulation.PAX",-0.309829340459144,0.00280225812490942
"157","Complement system.NSB","Coagulation.PAX",-0.330983874211117,0.00135264764676446
"158","Immune exhaustion.NSB","Coagulation.PAX",-0.176745459002223,0.0937462693556306
"159","Immune memory.NSB","Coagulation.PAX",-0.333637514068795,0.0012299875483861
"160","Inflammasomes.NSB","Coagulation.PAX",-0.26539276775378,0.0110076818833935
"161","JAK-STAT signaling.NSB","Coagulation.PAX",-0.287991015757519,0.00563690271828321
"162","Leukotriene/prostaglandin inflammation.NSB","Coagulation.PAX",-0.235057737569975,0.0249074797251714
"163","Lymphocyte trafficking.NSB","Coagulation.PAX",-0.317694251370275,0.00215042866132142
"164","MHC class I presentation.NSB","Coagulation.PAX",-0.235025643840006,0.0249278139954994
"165","MHC class II presentation.NSB","Coagulation.PAX",-0.254397767203966,0.014956467526634
"166","Mononuclear cell migration.NSB","Coagulation.PAX",-0.26686832593341,0.0105541329416889
"167","Myeloid activation.NSB","Coagulation.PAX",-0.292392875273388,0.00491683774089435
"168","Myeloid inflammation.NSB","Coagulation.PAX",-0.274382123840139,0.00848903855335625
"169","NF-kappaB signaling.NSB","Coagulation.PAX",-0.296751842505552,0.00428557751046554
"170","NK cell activity.NSB","Coagulation.PAX",-0.27210101023196,0.00907477544179391
"171","Nod-like receptor signaling.NSB","Coagulation.PAX",-0.213523420100571,0.0421306902574412
"172","Phagocytosis.NSB","Coagulation.PAX",-0.293876469387,0.0046932717523398
"173","RNA sensing.NSB","Coagulation.PAX",-0.187497425319737,0.0751241825853102
"174","TCR signaling.NSB","Coagulation.PAX",-0.226969270370984,0.0304997778573082
"175","Toll-like receptor signaling.NSB","Coagulation.PAX",-0.203488801553466,0.0530371634295721
"176","TNF signaling.NSB","Coagulation.PAX",-0.215692132386364,0.0400371724865694
"177","Treg differentiation.NSB","Coagulation.PAX",-0.230269600938665,0.0281015882651166
"178","Type I interferon signaling.NSB","Coagulation.PAX",-0.190997642357438,0.0697472240653412
"179","Type II interferon signaling.NSB","Coagulation.PAX",-0.225240230023321,0.0318236999460986
"180","Type III interferon signaling.NSB","Coagulation.PAX",-0.205268783972817,0.0509489924908406
"181","Adaptive immune response.NSB","Complement system.PAX",-0.144813838304711,0.170821022308317
"182","Innate immune cell activation.NSB","Complement system.PAX",-0.142347706609237,0.178301092711851
"183","Interferon response.NSB","Complement system.PAX",-0.00226286111430945,0.983015967309217
"184","BCR signaling.NSB","Complement system.PAX",-0.23066435485884,0.0278257389991703
"185","Chemokine signaling.NSB","Complement system.PAX",-0.117652889627494,0.266704119692477
"186","Coagulation.NSB","Complement system.PAX",-0.211399206185265,0.0442687341355987
"187","Complement system.NSB","Complement system.PAX",-0.208239910706027,0.0476144762428072
"188","Immune exhaustion.NSB","Complement system.PAX",-0.0244767836597593,0.817858397985493
"189","Immune memory.NSB","Complement system.PAX",-0.205776310639434,0.0503661503433261
"190","Inflammasomes.NSB","Complement system.PAX",-0.097479004718496,0.357976649551445
"191","JAK-STAT signaling.NSB","Complement system.PAX",-0.11292060526112,0.286552081416304
"192","Leukotriene/prostaglandin inflammation.NSB","Complement system.PAX",-0.20828108211151,0.047569567941707
"193","Lymphocyte trafficking.NSB","Complement system.PAX",-0.235692502121579,0.0245081910364471
"194","MHC class I presentation.NSB","Complement system.PAX",-0.0140928289355437,0.894521481570139
"195","MHC class II presentation.NSB","Complement system.PAX",-0.144850546849902,0.170711453855303
"196","Mononuclear cell migration.NSB","Complement system.PAX",-0.0913968184458642,0.388895138997388
"197","Myeloid activation.NSB","Complement system.PAX",-0.181920364136821,0.0843739632735749
"198","Myeloid inflammation.NSB","Complement system.PAX",-0.149113607965264,0.158336156824787
"199","NF-kappaB signaling.NSB","Complement system.PAX",-0.161726735334568,0.125633784778326
"200","NK cell activity.NSB","Complement system.PAX",-0.224876337101081,0.032108415688842
"201","Nod-like receptor signaling.NSB","Complement system.PAX",-0.00821456966098057,0.938400781518512
"202","Phagocytosis.NSB","Complement system.PAX",-0.180870204822229,0.0862130233390683
"203","RNA sensing.NSB","Complement system.PAX",0.0947865505358862,0.3714712643367
"204","TCR signaling.NSB","Complement system.PAX",-0.164406247558766,0.119405901025993
"205","Toll-like receptor signaling.NSB","Complement system.PAX",-0.0580034951721087,0.584977120241426
"206","TNF signaling.NSB","Complement system.PAX",-0.0155175507819782,0.883928927475687
"207","Treg differentiation.NSB","Complement system.PAX",-0.124756582892968,0.238693006795793
"208","Type I interferon signaling.NSB","Complement system.PAX",0.100769142228593,0.341904071427704
"209","Type II interferon signaling.NSB","Complement system.PAX",0.0250419335647921,0.813727983593188
"210","Type III interferon signaling.NSB","Complement system.PAX",0.0169302493684466,0.87344586101066
"211","Adaptive immune response.NSB","Immune exhaustion.PAX",0.0225094778380076,0.832274619500577
"212","Innate immune cell activation.NSB","Immune exhaustion.PAX",0.0250677988411379,0.813539067352029
"213","Interferon response.NSB","Immune exhaustion.PAX",0.00451920700768507,0.966088359377919
"214","BCR signaling.NSB","Immune exhaustion.PAX",-0.0492349952392929,0.643034336121456
"215","Chemokine signaling.NSB","Immune exhaustion.PAX",0.0392675850286346,0.711715423267094
"216","Coagulation.NSB","Immune exhaustion.PAX",0.00306886827525395,0.976967869876724
"217","Complement system.NSB","Immune exhaustion.PAX",0.00347992566403916,0.973883866800877
"218","Immune exhaustion.NSB","Immune exhaustion.PAX",0.120423758790175,0.255524684546655
"219","Immune memory.NSB","Immune exhaustion.PAX",0.00133807586794821,0.989956510597546
"220","Inflammasomes.NSB","Immune exhaustion.PAX",0.00720121035782444,0.945987510795023
"221","JAK-STAT signaling.NSB","Immune exhaustion.PAX",0.0102171026543148,0.923425189718296
"222","Leukotriene/prostaglandin inflammation.NSB","Immune exhaustion.PAX",0.0534108744671657,0.61508868446449
"223","Lymphocyte trafficking.NSB","Immune exhaustion.PAX",-0.0274321463201063,0.796316571949236
"224","MHC class I presentation.NSB","Immune exhaustion.PAX",-0.0790372659507848,0.456446550847935
"225","MHC class II presentation.NSB","Immune exhaustion.PAX",-0.0224570257961993,0.832659765504564
"226","Mononuclear cell migration.NSB","Immune exhaustion.PAX",0.0716713452137899,0.499600391478477
"227","Myeloid activation.NSB","Immune exhaustion.PAX",-0.000599127476033293,0.995502904207558
"228","Myeloid inflammation.NSB","Immune exhaustion.PAX",0.0504370539097438,0.634936659801942
"229","NF-kappaB signaling.NSB","Immune exhaustion.PAX",0.0328055930438425,0.757547919043853
"230","NK cell activity.NSB","Immune exhaustion.PAX",0.0194256420975348,0.854982917601251
"231","Nod-like receptor signaling.NSB","Immune exhaustion.PAX",0.0447600826353098,0.673541390845245
"232","Phagocytosis.NSB","Immune exhaustion.PAX",0.00706372643536946,0.947017199517252
"233","RNA sensing.NSB","Immune exhaustion.PAX",0.0152842222420336,0.885662338333599
"234","TCR signaling.NSB","Immune exhaustion.PAX",0.0236541497714447,0.823879506388738
"235","Toll-like receptor signaling.NSB","Immune exhaustion.PAX",-0.0135537265852115,0.898534541896991
"236","TNF signaling.NSB","Immune exhaustion.PAX",0.0397958137878427,0.708011257148605
"237","Treg differentiation.NSB","Immune exhaustion.PAX",0.0338552940734537,0.750040679286089
"238","Type I interferon signaling.NSB","Immune exhaustion.PAX",0.00359740602432283,0.97300252606769
"239","Type II interferon signaling.NSB","Immune exhaustion.PAX",-0.0315622712377646,0.766469012919359
"240","Type III interferon signaling.NSB","Immune exhaustion.PAX",-0.102554308629582,0.333376439135678
"241","Adaptive immune response.NSB","Immune memory.PAX",0.240918635940603,0.0214231727725795
"242","Innate immune cell activation.NSB","Immune memory.PAX",0.210334818612851,0.0453734474346645
"243","Interferon response.NSB","Immune memory.PAX",0.21313092390528,0.0425191415554391
"244","BCR signaling.NSB","Immune memory.PAX",0.30386258085029,0.00340968523145913
"245","Chemokine signaling.NSB","Immune memory.PAX",0.218559389452591,0.037403148558669
"246","Coagulation.NSB","Immune memory.PAX",0.206493041755125,0.0495524239150253
"247","Complement system.NSB","Immune memory.PAX",0.217925202588957,0.0379729043579871
"248","Immune exhaustion.NSB","Immune memory.PAX",0.185797402031818,0.0778531833879188
"249","Immune memory.NSB","Immune memory.PAX",0.328418309962545,0.00148167664215171
"250","Inflammasomes.NSB","Immune memory.PAX",0.21392371384539,0.0417375666071882
"251","JAK-STAT signaling.NSB","Immune memory.PAX",0.231268067175299,0.0274083124299618
"252","Leukotriene/prostaglandin inflammation.NSB","Immune memory.PAX",0.0355707489116253,0.737822343765468
"253","Lymphocyte trafficking.NSB","Immune memory.PAX",0.2804513466106,0.00708937940932119
"254","MHC class I presentation.NSB","Immune memory.PAX",0.223263688237717,0.0333961391828972
"255","MHC class II presentation.NSB","Immune memory.PAX",0.296031586572098,0.00438462221883684
"256","Mononuclear cell migration.NSB","Immune memory.PAX",0.185374381976703,0.0785444303601879
"257","Myeloid activation.NSB","Immune memory.PAX",0.193289430856144,0.0663980415044358
"258","Myeloid inflammation.NSB","Immune memory.PAX",0.202540709154201,0.0541777899641729
"259","NF-kappaB signaling.NSB","Immune memory.PAX",0.242568712644658,0.0205209231928096
"260","NK cell activity.NSB","Immune memory.PAX",0.2468962183289,0.0183079124157002
"261","Nod-like receptor signaling.NSB","Immune memory.PAX",0.156180484639638,0.139311563925724
"262","Phagocytosis.NSB","Immune memory.PAX",0.180531791691391,0.0868123936239309
"263","RNA sensing.NSB","Immune memory.PAX",0.193061259173644,0.0667255377934577
"264","TCR signaling.NSB","Immune memory.PAX",0.225408517806994,0.0316927501378017
"265","Toll-like receptor signaling.NSB","Immune memory.PAX",0.122122034078759,0.248833283447622
"266","TNF signaling.NSB","Immune memory.PAX",0.124056541899777,0.2413590318399
"267","Treg differentiation.NSB","Immune memory.PAX",0.229858124506422,0.0283915855989969
"268","Type I interferon signaling.NSB","Immune memory.PAX",0.220787643268738,0.035457679103319
"269","Type II interferon signaling.NSB","Immune memory.PAX",0.238388452910005,0.0228725364049913
"270","Type III interferon signaling.NSB","Immune memory.PAX",0.237699491623155,0.0232814045951228
"271","Adaptive immune response.NSB","Inflammasomes.PAX",-0.109217695099808,0.302749810285374
"272","Innate immune cell activation.NSB","Inflammasomes.PAX",-0.105025077297607,0.321798421376595
"273","Interferon response.NSB","Inflammasomes.PAX",0.0839636589894498,0.428775639915848
"274","BCR signaling.NSB","Inflammasomes.PAX",-0.219669367125982,0.0364231557935453
"275","Chemokine signaling.NSB","Inflammasomes.PAX",-0.0794405992572332,0.454144647325624
"276","Coagulation.NSB","Inflammasomes.PAX",-0.193087065188168,0.0666884328039163
"277","Complement system.NSB","Inflammasomes.PAX",-0.190208426547098,0.0709316431869438
"278","Immune exhaustion.NSB","Inflammasomes.PAX",0.00421315924590083,0.968383683781995
"279","Immune memory.NSB","Inflammasomes.PAX",-0.166349886164461,0.115039207243042
"280","Inflammasomes.NSB","Inflammasomes.PAX",-0.0588360582248715,0.579591373235494
"281","JAK-STAT signaling.NSB","Inflammasomes.PAX",-0.053714987106033,0.613074165988769
"282","Leukotriene/prostaglandin inflammation.NSB","Inflammasomes.PAX",-0.22598641609824,0.0312465227936802
"283","Lymphocyte trafficking.NSB","Inflammasomes.PAX",-0.259299678308673,0.0130656331320793
"284","MHC class I presentation.NSB","Inflammasomes.PAX",0.0463431351683289,0.662685462554307
"285","MHC class II presentation.NSB","Inflammasomes.PAX",-0.133243547989471,0.207989074991738
"286","Mononuclear cell migration.NSB","Inflammasomes.PAX",-0.0394658869457413,0.710324055558752
"287","Myeloid activation.NSB","Inflammasomes.PAX",-0.156768357926155,0.137810528126376
"288","Myeloid inflammation.NSB","Inflammasomes.PAX",-0.125777168598441,0.23484293871709
"289","NF-kappaB signaling.NSB","Inflammasomes.PAX",-0.133530424005567,0.207002889520387
"290","NK cell activity.NSB","Inflammasomes.PAX",-0.257586091513751,0.0137015414296009
"291","Nod-like receptor signaling.NSB","Inflammasomes.PAX",0.0841018522143365,0.428013518681419
"292","Phagocytosis.NSB","Inflammasomes.PAX",-0.143323684937152,0.175312690655733
"293","RNA sensing.NSB","Inflammasomes.PAX",0.213536905309639,0.0421173966462689
"294","TCR signaling.NSB","Inflammasomes.PAX",-0.171052751277151,0.104984526361788
"295","Toll-like receptor signaling.NSB","Inflammasomes.PAX",0.030271165564827,0.775765273512349
"296","TNF signaling.NSB","Inflammasomes.PAX",0.076996243948812,0.4681933937605
"297","Treg differentiation.NSB","Inflammasomes.PAX",-0.0941086431437773,0.37491720420917
"298","Type I interferon signaling.NSB","Inflammasomes.PAX",0.182505299702899,0.0833632253760919
"299","Type II interferon signaling.NSB","Inflammasomes.PAX",0.0986421226991447,0.35224211421708
"300","Type III interferon signaling.NSB","Inflammasomes.PAX",0.105167305337164,0.321139891532436
"301","Adaptive immune response.NSB","JAK-STAT signaling.PAX",0.0538615207442987,0.612104513952501
"302","Innate immune cell activation.NSB","JAK-STAT signaling.PAX",0.0491407793922583,0.643670803234553
"303","Interferon response.NSB","JAK-STAT signaling.PAX",0.154016807793535,0.144942840350204
"304","BCR signaling.NSB","JAK-STAT signaling.PAX",-0.0292695763127455,0.782998841930443
"305","Chemokine signaling.NSB","JAK-STAT signaling.PAX",0.0696519810045037,0.511792019261111
"306","Coagulation.NSB","JAK-STAT signaling.PAX",-0.0206015836859938,0.846308700689473
"307","Complement system.NSB","JAK-STAT signaling.PAX",-0.012884527458334,0.903519577786063
"308","Immune exhaustion.NSB","JAK-STAT signaling.PAX",0.159537941847241,0.130903289422958
"309","Immune memory.NSB","JAK-STAT signaling.PAX",0.00236005595613481,0.982286581300301
"310","Inflammasomes.NSB","JAK-STAT signaling.PAX",0.0641626218912022,0.545687880672566
