"","row","column","cor","p"
"22","BCR signaling.NSB","Innate immune cell activation.PAX",-0.05387126730928,0.802582117405792
"23","NF-kappaB signaling.NSB","Innate immune cell activation.PAX",0.0599486011097581,0.780813547493288
"24","JAK-STAT signaling.NSB","Innate immune cell activation.PAX",0.119180254185329,0.579116125320032
"25","NK cell activity.NSB","Innate immune cell activation.PAX",-0.0509772637635676,0.812999579771753
"26","Mononuclear cell migration.NSB","Innate immune cell activation.PAX",0.0963627813967502,0.654208865465476
"27","Lymphocyte trafficking.NSB","Innate immune cell activation.PAX",-0.0524058327709038,0.807853239457313
"28","Immune memory.NSB","Innate immune cell activation.PAX",-0.0272107144174178,0.899564597342418
"29","Immune exhaustion.NSB","Innate immune cell activation.PAX",0.238445334682979,0.261837220378408
"30","Treg differentiation.NSB","Innate immune cell activation.PAX",0.133190541273992,0.534968667169667
"31","Innate immune cell activation.NSB","Interferon response.PAX",0.20342748385675,0.340384505898929
"32","Interferon response.NSB","Interferon response.PAX",0.428108195541295,0.0368861811698786
"33","Type I interferon signaling.NSB","Interferon response.PAX",0.542246840552768,0.00619381469241009
"34","Type II interferon signaling.NSB","Interferon response.PAX",0.46789944898349,0.021125414973203
"35","Type III interferon signaling.NSB","Interferon response.PAX",0.437108872772613,0.0326913948148764
"36","TNF signaling.NSB","Interferon response.PAX",0.319779326939827,0.127687992523665
"37","Toll-like receptor signaling.NSB","Interferon response.PAX",0.301789079104527,0.151800317598379
"38","Nod-like receptor signaling.NSB","Interferon response.PAX",0.364445083740086,0.0799648889398512
"39","Chemokine signaling.NSB","Interferon response.PAX",0.217663656074908,0.306912589176223
"40","RNA sensing.NSB","Interferon response.PAX",0.553663169612888,0.00500367649681843
"41","Phagocytosis.NSB","Interferon response.PAX",0.0774255290297413,0.719147896233367
"42","Myeloid inflammation.NSB","Interferon response.PAX",0.215625565956709,0.311575604677453
"43","Myeloid activation.NSB","Interferon response.PAX",0.109162384900317,0.611623534950881
"44","Inflammasomes.NSB","Interferon response.PAX",0.218770780261172,0.304397678460737
"45","Complement system.NSB","Interferon response.PAX",0.0225928180693167,0.916545492883981
"46","Coagulation.NSB","Interferon response.PAX",0.079263030572422,0.712754874663343
"47","Leukotriene/prostaglandin inflammation.NSB","Interferon response.PAX",-0.244531656589954,0.24948846464707
"48","Adaptive immune response.NSB","Interferon response.PAX",0.195608631499151,0.359657020951899
"49","MHC class I presentation.NSB","Interferon response.PAX",0.405016680470636,0.0496100634004739
"50","MHC class II presentation.NSB","Interferon response.PAX",0.116712037441378,0.587055008452054
"51","TCR signaling.NSB","Interferon response.PAX",0.0402243960301283,0.851963406225956
"52","BCR signaling.NSB","Interferon response.PAX",-0.00669837798585091,0.975218782865914
"53","NF-kappaB signaling.NSB","Interferon response.PAX",0.163332906716145,0.445706871683486
"54","JAK-STAT signaling.NSB","Interferon response.PAX",0.286339920853724,0.174942202977136
"55","NK cell activity.NSB","Interferon response.PAX",-0.0963512980482111,0.654247571196205
"56","Mononuclear cell migration.NSB","Interferon response.PAX",0.2655489853599,0.209792807459706
"57","Lymphocyte trafficking.NSB","Interferon response.PAX",-0.0374907431956388,0.861926546452941
"58","Immune memory.NSB","Interferon response.PAX",0.0915575580534324,0.670479797516471
"59","Immune exhaustion.NSB","Interferon response.PAX",0.331395363895847,0.113670237345247
"60","Treg differentiation.NSB","Interferon response.PAX",0.245727373208831,0.247107702489519
"61","Innate immune cell activation.NSB","Type I interferon signaling.PAX",0.21267616987759,0.318400074398423
"62","Interferon response.NSB","Type I interferon signaling.PAX",0.460302445721666,0.0236114386681421
"63","Type I interferon signaling.NSB","Type I interferon signaling.PAX",0.680013305589107,0.000256492813652365
"64","Type II interferon signaling.NSB","Type I interferon signaling.PAX",0.578189548545316,0.00308240449761699
"65","Type III interferon signaling.NSB","Type I interferon signaling.PAX",0.461526399618905,0.0231957094569499
"66","TNF signaling.NSB","Type I interferon signaling.PAX",0.303697415426319,0.149100156786284
"67","Toll-like receptor signaling.NSB","Type I interferon signaling.PAX",0.264885114209227,0.210977328700407
"68","Nod-like receptor signaling.NSB","Type I interferon signaling.PAX",0.359913914878659,0.0840742188510486
"69","Chemokine signaling.NSB","Type I interferon signaling.PAX",0.24800911800007,0.242605753420329
"70","RNA sensing.NSB","Type I interferon signaling.PAX",0.627431547905234,0.00103135278380595
"71","Phagocytosis.NSB","Type I interferon signaling.PAX",0.0863672507195564,0.688217380774102
"72","Myeloid inflammation.NSB","Type I interferon signaling.PAX",0.272767882428513,0.197201007054112
"73","Myeloid activation.NSB","Type I interferon signaling.PAX",0.112506698090755,0.600687968510367
"74","Inflammasomes.NSB","Type I interferon signaling.PAX",0.200580447480441,0.347329574955929
"75","Complement system.NSB","Type I interferon signaling.PAX",0.0495674206017388,0.818085835504837
"76","Coagulation.NSB","Type I interferon signaling.PAX",0.0831582392688616,0.699265044525113
"77","Leukotriene/prostaglandin inflammation.NSB","Type I interferon signaling.PAX",-0.314219436079644,0.134822491017315
"78","Adaptive immune response.NSB","Type I interferon signaling.PAX",0.209047655258525,0.326919733874087
"79","MHC class I presentation.NSB","Type I interferon signaling.PAX",0.438037466659674,0.0322811860817176
"80","MHC class II presentation.NSB","Type I interferon signaling.PAX",0.209213196341812,0.326528078671786
"81","TCR signaling.NSB","Type I interferon signaling.PAX",0.0258007438464928,0.904745137513244
"82","BCR signaling.NSB","Type I interferon signaling.PAX",0.0302380236368868,0.888455298508729
"83","NF-kappaB signaling.NSB","Type I interferon signaling.PAX",0.174575504417003,0.414569140954271
"84","JAK-STAT signaling.NSB","Type I interferon signaling.PAX",0.280598436902214,0.184135106837606
"85","NK cell activity.NSB","Type I interferon signaling.PAX",-0.0987908458008338,0.646044394553792
"86","Mononuclear cell migration.NSB","Type I interferon signaling.PAX",0.273732111900839,0.195558959390781
"87","Lymphocyte trafficking.NSB","Type I interferon signaling.PAX",-0.0282471534577325,0.89575901814219
"88","Immune memory.NSB","Type I interferon signaling.PAX",0.147229595078018,0.492381226444127
"89","Immune exhaustion.NSB","Type I interferon signaling.PAX",0.338273626070457,0.105920399699957
"90","Treg differentiation.NSB","Type I interferon signaling.PAX",0.273606578760887,0.195772208403649
"91","Innate immune cell activation.NSB","Type II interferon signaling.PAX",0.219109571477875,0.30363064028601
"92","Interferon response.NSB","Type II interferon signaling.PAX",0.469000318560491,0.0207834437585692
"93","Type I interferon signaling.NSB","Type II interferon signaling.PAX",0.637659540461951,0.000802587187209047
"94","Type II interferon signaling.NSB","Type II interferon signaling.PAX",0.562393537430262,0.00422879719732427
"95","Type III interferon signaling.NSB","Type II interferon signaling.PAX",0.450390684798756,0.027203979987473
"96","TNF signaling.NSB","Type II interferon signaling.PAX",0.343182309613462,0.100632908734944
"97","Toll-like receptor signaling.NSB","Type II interferon signaling.PAX",0.272999997810078,0.196804868325037
"98","Nod-like receptor signaling.NSB","Type II interferon signaling.PAX",0.388396535400431,0.0607138311035755
"99","Chemokine signaling.NSB","Type II interferon signaling.PAX",0.248736739162057,0.241181488258123
"100","RNA sensing.NSB","Type II interferon signaling.PAX",0.631616282961344,0.000931764417889669
"101","Phagocytosis.NSB","Type II interferon signaling.PAX",0.0709571932157524,0.741795675605845
"102","Myeloid inflammation.NSB","Type II interferon signaling.PAX",0.243987478706627,0.250576881611442
"103","Myeloid activation.NSB","Type II interferon signaling.PAX",0.104625460966037,0.626588094494982
"104","Inflammasomes.NSB","Type II interferon signaling.PAX",0.231183296763091,0.277076427906998
"105","Complement system.NSB","Type II interferon signaling.PAX",0.0681458179098882,0.751705695910728
"106","Coagulation.NSB","Type II interferon signaling.PAX",0.0956703431452914,0.656544337890758
"107","Leukotriene/prostaglandin inflammation.NSB","Type II interferon signaling.PAX",-0.27025594394929,0.201522729517591
"108","Adaptive immune response.NSB","Type II interferon signaling.PAX",0.229885040943294,0.279858756286428
"109","MHC class I presentation.NSB","Type II interferon signaling.PAX",0.416230913595021,0.043061129570519
"110","MHC class II presentation.NSB","Type II interferon signaling.PAX",0.1579361642866,0.461081683782147
"111","TCR signaling.NSB","Type II interferon signaling.PAX",0.0487091535151647,0.821185688545237
"112","BCR signaling.NSB","Type II interferon signaling.PAX",0.0556705787501473,0.796121479792985
"113","NF-kappaB signaling.NSB","Type II interferon signaling.PAX",0.196292692588583,0.357945932764317
"114","JAK-STAT signaling.NSB","Type II interferon signaling.PAX",0.320214732987986,0.127141039400471
"115","NK cell activity.NSB","Type II interferon signaling.PAX",-0.0896600354751749,0.676945284156996
"116","Mononuclear cell migration.NSB","Type II interferon signaling.PAX",0.286912079159007,0.174043884735303
"117","Lymphocyte trafficking.NSB","Type II interferon signaling.PAX",-0.00894912145923683,0.966895852594526
"118","Immune memory.NSB","Type II interferon signaling.PAX",0.179117112844491,0.402339007751399
"119","Immune exhaustion.NSB","Type II interferon signaling.PAX",0.329285718770498,0.116128327760484
"120","Treg differentiation.NSB","Type II interferon signaling.PAX",0.270621242339025,0.200890287062821
"121","Innate immune cell activation.NSB","Type III interferon signaling.PAX",0.144555488329826,0.500360422446972
"122","Interferon response.NSB","Type III interferon signaling.PAX",0.314455573386598,0.134513777592441
"123","Type I interferon signaling.NSB","Type III interferon signaling.PAX",0.377058400358859,0.0693239436573232
"124","Type II interferon signaling.NSB","Type III interferon signaling.PAX",0.415513867541057,0.0434583980216272
"125","Type III interferon signaling.NSB","Type III interferon signaling.PAX",0.363172233412406,0.0811035865926129
"126","TNF signaling.NSB","Type III interferon signaling.PAX",0.248824877161339,0.241009337070369
"127","Toll-like receptor signaling.NSB","Type III interferon signaling.PAX",0.162574267161738,0.447851601198183
"128","Nod-like receptor signaling.NSB","Type III interferon signaling.PAX",0.24114006714707,0.256322227398918
"129","Chemokine signaling.NSB","Type III interferon signaling.PAX",0.2018846486855,0.344137766016366
"130","RNA sensing.NSB","Type III interferon signaling.PAX",0.396856187465505,0.054845079079719
"131","Phagocytosis.NSB","Type III interferon signaling.PAX",0.0102157958746281,0.962213290462097
"132","Myeloid inflammation.NSB","Type III interferon signaling.PAX",0.121478111576076,0.571767638617488
"133","Myeloid activation.NSB","Type III interferon signaling.PAX",0.0667898624960681,0.756499153699037
"134","Inflammasomes.NSB","Type III interferon signaling.PAX",0.152161420108702,0.477833558371678
"135","Complement system.NSB","Type III interferon signaling.PAX",0.134241002915885,0.531723449608767
"136","Coagulation.NSB","Type III interferon signaling.PAX",0.0607273748640476,0.77803518478801
"137","Leukotriene/prostaglandin inflammation.NSB","Type III interferon signaling.PAX",-0.232320721411997,0.27465323659177
"138","Adaptive immune response.NSB","Type III interferon signaling.PAX",0.189459392197534,0.375252010459525
"139","MHC class I presentation.NSB","Type III interferon signaling.PAX",0.282203562858699,0.181532285991504
"140","MHC class II presentation.NSB","Type III interferon signaling.PAX",0.258389296776043,0.222805019403184
"141","TCR signaling.NSB","Type III interferon signaling.PAX",0.0404877758487342,0.851004620284854
"142","BCR signaling.NSB","Type III interferon signaling.PAX",0.161922455297867,0.449698667129874
"143","NF-kappaB signaling.NSB","Type III interferon signaling.PAX",0.158416261894863,0.45970286950664
"144","JAK-STAT signaling.NSB","Type III interferon signaling.PAX",0.235417589007793,0.268124016995206
"145","NK cell activity.NSB","Type III interferon signaling.PAX",-0.0198241173856618,0.92674401625122
"146","Mononuclear cell migration.NSB","Type III interferon signaling.PAX",0.185320928388797,0.385962519277429
"147","Lymphocyte trafficking.NSB","Type III interferon signaling.PAX",0.097413157716472,0.650672138538247
"148","Immune memory.NSB","Type III interferon signaling.PAX",0.21598525543565,0.310749519567619
"149","Immune exhaustion.NSB","Type III interferon signaling.PAX",0.173890325235947,0.416431829285384
"150","Treg differentiation.NSB","Type III interferon signaling.PAX",0.152166809332645,0.477817782057246
"151","Innate immune cell activation.NSB","TNF signaling.PAX",0.126262137587948,0.556602318696285
"152","Interferon response.NSB","TNF signaling.PAX",0.289622781024888,0.16983147903539
"153","Type I interferon signaling.NSB","TNF signaling.PAX",0.309781760179806,0.140719093913042
"154","Type II interferon signaling.NSB","TNF signaling.PAX",0.288066370696129,0.172241347826304
"155","Type III interferon signaling.NSB","TNF signaling.PAX",0.319188513320292,0.128432884874077
"156","TNF signaling.NSB","TNF signaling.PAX",0.230856965786074,0.27777414199242
"157","Toll-like receptor signaling.NSB","TNF signaling.PAX",0.222827621651307,0.295291383117019
"158","Nod-like receptor signaling.NSB","TNF signaling.PAX",0.27126413566809,0.19978051627893
"159","Chemokine signaling.NSB","TNF signaling.PAX",0.0973316401830731,0.650946356173908
"160","RNA sensing.NSB","TNF signaling.PAX",0.35539170998956,0.0883318456720892
"161","Phagocytosis.NSB","TNF signaling.PAX",0.0109215751692921,0.959604726173112
"162","Myeloid inflammation.NSB","TNF signaling.PAX",0.101416960745496,0.637258411955727
"163","Myeloid activation.NSB","TNF signaling.PAX",0.0559577803645157,0.795091439001518
"164","Inflammasomes.NSB","TNF signaling.PAX",0.164597433095559,0.442144091029821
"165","Complement system.NSB","TNF signaling.PAX",-0.0020924175287947,0.992257879186364
"166","Coagulation.NSB","TNF signaling.PAX",0.0451538712065108,0.834053700200285
"167","Leukotriene/prostaglandin inflammation.NSB","TNF signaling.PAX",-0.120801726734784,0.573926412843531
"168","Adaptive immune response.NSB","TNF signaling.PAX",0.130376506551042,0.543707618102616
"169","MHC class I presentation.NSB","TNF signaling.PAX",0.25431138869595,0.230451269966798
"170","MHC class II presentation.NSB","TNF signaling.PAX",0.0118096827075017,0.956322850255847
"171","TCR signaling.NSB","TNF signaling.PAX",0.0377286847710593,0.861058504246879
"172","BCR signaling.NSB","TNF signaling.PAX",-4.69786307456982e-05,0.999826172580145
"173","NF-kappaB signaling.NSB","TNF signaling.PAX",0.123455982359651,0.565475690330314
"174","JAK-STAT signaling.NSB","TNF signaling.PAX",0.211030269534559,0.322247697980113
"175","NK cell activity.NSB","TNF signaling.PAX",-0.0754504362642133,0.726040049625903
"176","Mononuclear cell migration.NSB","TNF signaling.PAX",0.172736202879854,0.419579715779986
"177","Lymphocyte trafficking.NSB","TNF signaling.PAX",-0.0490573534819944,0.819927758716464
"178","Immune memory.NSB","TNF signaling.PAX",0.0440840940528469,0.837933917662739
"179","Immune exhaustion.NSB","TNF signaling.PAX",0.206416253506357,0.333183442827282
"180","Treg differentiation.NSB","TNF signaling.PAX",0.150389355040693,0.483035399604097
"181","Innate immune cell activation.NSB","Toll-like receptor signaling.PAX",0.0722913984126691,0.737106428165602
"182","Interferon response.NSB","Toll-like receptor signaling.PAX",0.198558164660096,0.352313255804171
"183","Type I interferon signaling.NSB","Toll-like receptor signaling.PAX",0.182573843797813,0.393166865124214
"184","Type II interferon signaling.NSB","Toll-like receptor signaling.PAX",0.156174853026809,0.466158426201705
"185","Type III interferon signaling.NSB","Toll-like receptor signaling.PAX",0.232813015148518,0.27360863041764
"186","TNF signaling.NSB","Toll-like receptor signaling.PAX",0.141541444901334,0.509429735644572
"187","Toll-like receptor signaling.NSB","Toll-like receptor signaling.PAX",0.202638572769683,0.342300634622814
"188","Nod-like receptor signaling.NSB","Toll-like receptor signaling.PAX",0.179051852129555,0.402513310264171
"189","Chemokine signaling.NSB","Toll-like receptor signaling.PAX",0.0493847097446321,0.818745522967945
"190","RNA sensing.NSB","Toll-like receptor signaling.PAX",0.243124112718223,0.252310025675385
"191","Phagocytosis.NSB","Toll-like receptor signaling.PAX",-0.00473074935339902,0.982496879864242
"192","Myeloid inflammation.NSB","Toll-like receptor signaling.PAX",0.0629515738394282,0.770114730085403
"193","Myeloid activation.NSB","Toll-like receptor signaling.PAX",0.0346914753495249,0.872150031028612
"194","Inflammasomes.NSB","Toll-like receptor signaling.PAX",0.111452357875455,0.604126682751061
"195","Complement system.NSB","Toll-like receptor signaling.PAX",-0.0811652918175657,0.706156259806725
"196","Coagulation.NSB","Toll-like receptor signaling.PAX",-0.00736694251427437,0.972746225925568
"197","Leukotriene/prostaglandin inflammation.NSB","Toll-like receptor signaling.PAX",-0.170850181806943,0.424751751776327
"198","Adaptive immune response.NSB","Toll-like receptor signaling.PAX",0.0591652240381131,0.783610960937716
"199","MHC class I presentation.NSB","Toll-like receptor signaling.PAX",0.198573891396012,0.352274337523644
"200","MHC class II presentation.NSB","Toll-like receptor signaling.PAX",0.00745513484716268,0.972420081301483
"201","TCR signaling.NSB","Toll-like receptor signaling.PAX",0.00941762939115573,0.965163770284576
"202","BCR signaling.NSB","Toll-like receptor signaling.PAX",-0.0580352131578088,0.787650770076724
"203","NF-kappaB signaling.NSB","Toll-like receptor signaling.PAX",0.041327714026374,0.847948353615448
"204","JAK-STAT signaling.NSB","Toll-like receptor signaling.PAX",0.1280519707137,0.550975861210568
"205","NK cell activity.NSB","Toll-like receptor signaling.PAX",-0.0834768559336671,0.698165448032103
"206","Mononuclear cell migration.NSB","Toll-like receptor signaling.PAX",0.108409740897615,0.614095854790791
"207","Lymphocyte trafficking.NSB","Toll-like receptor signaling.PAX",-0.0627643433494896,0.770780617790666
"208","Immune memory.NSB","Toll-like receptor signaling.PAX",-0.0470101678016625,0.827329636465703
"209","Immune exhaustion.NSB","Toll-like receptor signaling.PAX",0.187397506621353,0.380566731784782
"210","Treg differentiation.NSB","Toll-like receptor signaling.PAX",0.114862333471219,0.593035005275672
"211","Innate immune cell activation.NSB","Nod-like receptor signaling.PAX",0.21533632627161,0.312240866069332
"212","Interferon response.NSB","Nod-like receptor signaling.PAX",0.398865717340395,0.053517916311745
"213","Type I interferon signaling.NSB","Nod-like receptor signaling.PAX",0.434217616270137,0.0339952391806966
"214","Type II interferon signaling.NSB","Nod-like receptor signaling.PAX",0.39053959707079,0.0591833552095942
"215","Type III interferon signaling.NSB","Nod-like receptor signaling.PAX",0.40072952021541,0.0523094037120408
"216","TNF signaling.NSB","Nod-like receptor signaling.PAX",0.339543536161821,0.104533272662222
"217","Toll-like receptor signaling.NSB","Nod-like receptor signaling.PAX",0.321218003036889,0.1258871959566
"218","Nod-like receptor signaling.NSB","Nod-like receptor signaling.PAX",0.369200458785844,0.0758173101205659
"219","Chemokine signaling.NSB","Nod-like receptor signaling.PAX",0.21187123168529,0.320278269560806
"220","RNA sensing.NSB","Nod-like receptor signaling.PAX",0.482624634855011,0.0169101392165873
"221","Phagocytosis.NSB","Nod-like receptor signaling.PAX",0.0949451286751555,0.658993708771924
"222","Myeloid inflammation.NSB","Nod-like receptor signaling.PAX",0.196701712973023,0.356925102177652
"223","Myeloid activation.NSB","Nod-like receptor signaling.PAX",0.132372390943776,0.537502615365291
"224","Inflammasomes.NSB","Nod-like receptor signaling.PAX",0.237090282999043,0.264639029514525
"225","Complement system.NSB","Nod-like receptor signaling.PAX",0.0545012892905287,0.800318499128828
"226","Coagulation.NSB","Nod-like receptor signaling.PAX",0.111817652322511,0.602934349982983
"227","Leukotriene/prostaglandin inflammation.NSB","Nod-like receptor signaling.PAX",-0.142469225249658,0.506629528859977
"228","Adaptive immune response.NSB","Nod-like receptor signaling.PAX",0.204228641640728,0.338445187018937
"229","MHC class I presentation.NSB","Nod-like receptor signaling.PAX",0.355139825872359,0.0885736537152231
"230","MHC class II presentation.NSB","Nod-like receptor signaling.PAX",0.0649997268010798,0.76284083111544
"231","TCR signaling.NSB","Nod-like receptor signaling.PAX",0.0579390338735683,0.787994859785113
"232","BCR signaling.NSB","Nod-like receptor signaling.PAX",0.00441209271104977,0.983675706966833
"233","NF-kappaB signaling.NSB","Nod-like receptor signaling.PAX",0.183504522679813,0.390717682138285
"234","JAK-STAT signaling.NSB","Nod-like receptor signaling.PAX",0.306339544893384,0.145418243409411
"235","NK cell activity.NSB","Nod-like receptor signaling.PAX",-0.0702434015511155,0.744308071787757
"236","Mononuclear cell migration.NSB","Nod-like receptor signaling.PAX",0.272151333234286,0.198255872056547
"237","Lymphocyte trafficking.NSB","Nod-like receptor signaling.PAX",-0.0144770141470944,0.946470449902796
"238","Immune memory.NSB","Nod-like receptor signaling.PAX",0.0846780456436903,0.694025263499617
"239","Immune exhaustion.NSB","Nod-like receptor signaling.PAX",0.298610953659709,0.156373653120705
"240","Treg differentiation.NSB","Nod-like receptor signaling.PAX",0.224594377314401,0.291379216648993
"241","Innate immune cell activation.NSB","Chemokine signaling.PAX",0.133456568472329,0.53414594530251
"242","Interferon response.NSB","Chemokine signaling.PAX",0.329211049675928,0.116216035416847
"243","Type I interferon signaling.NSB","Chemokine signaling.PAX",0.429626287683162,0.0361502983021786
"244","Type II interferon signaling.NSB","Chemokine signaling.PAX",0.373541110327148,0.0721757937836276
"245","Type III interferon signaling.NSB","Chemokine signaling.PAX",0.32009410329589,0.127292403293218
"246","TNF signaling.NSB","Chemokine signaling.PAX",0.245619944057987,0.247320995007697
"247","Toll-like receptor signaling.NSB","Chemokine signaling.PAX",0.219746870448393,0.302191006573842
"248","Nod-like receptor signaling.NSB","Chemokine signaling.PAX",0.266536233130946,0.208039589386121
"249","Chemokine signaling.NSB","Chemokine signaling.PAX",0.140661903598124,0.512091287779181
"250","RNA sensing.NSB","Chemokine signaling.PAX",0.406237237591636,0.0488617741732269
"251","Phagocytosis.NSB","Chemokine signaling.PAX",0.0263015894041521,0.902904478799511
"252","Myeloid inflammation.NSB","Chemokine signaling.PAX",0.100884938064055,0.639034580654165
"253","Myeloid activation.NSB","Chemokine signaling.PAX",0.0524907850238402,0.807547444944961
"254","Inflammasomes.NSB","Chemokine signaling.PAX",0.142554966192798,0.506371127806745
"255","Complement system.NSB","Chemokine signaling.PAX",0.000698528353509894,0.997415352834667
"256","Coagulation.NSB","Chemokine signaling.PAX",0.0290995121128169,0.892631009209506
"257","Leukotriene/prostaglandin inflammation.NSB","Chemokine signaling.PAX",-0.179173918648059,0.402187321427126
"258","Adaptive immune response.NSB","Chemokine signaling.PAX",0.1398030871085,0.51469661656348
"259","MHC class I presentation.NSB","Chemokine signaling.PAX",0.337320946125899,0.106969889236375
"260","MHC class II presentation.NSB","Chemokine signaling.PAX",0.0885400546945294,0.680771880718748
"261","TCR signaling.NSB","Chemokine signaling.PAX",0.0333375173879827,0.877102192846357
"262","BCR signaling.NSB","Chemokine signaling.PAX",-0.00428375354006522,0.984150489851221
"263","NF-kappaB signaling.NSB","Chemokine signaling.PAX",0.117807094842964,0.583527033402737
"264","JAK-STAT signaling.NSB","Chemokine signaling.PAX",0.197795559379463,0.354203477805144
"265","NK cell activity.NSB","Chemokine signaling.PAX",-0.0794484806000803,0.712110691506554
"266","Mononuclear cell migration.NSB","Chemokine signaling.PAX",0.16872281625909,0.430626959578349
"267","Lymphocyte trafficking.NSB","Chemokine signaling.PAX",-0.0318097082130663,0.882695590954482
"268","Immune memory.NSB","Chemokine signaling.PAX",0.0579279217773902,0.788034616751213
"269","Immune exhaustion.NSB","Chemokine signaling.PAX",0.228184783633618,0.283529228125313
"270","Treg differentiation.NSB","Chemokine signaling.PAX",0.160081707870668,0.454936483830704
"271","Innate immune cell activation.NSB","RNA sensing.PAX",0.268889722852203,0.203900032857847
"272","Interferon response.NSB","RNA sensing.PAX",0.494692367586876,0.0139911908275421
"273","Type I interferon signaling.NSB","RNA sensing.PAX",0.604135179575321,0.0017696844477233
"274","Type II interferon signaling.NSB","RNA sensing.PAX",0.519452036691755,0.00928471872319969
"275","Type III interferon signaling.NSB","RNA sensing.PAX",0.476675857647575,0.0185217594281872
"276","TNF signaling.NSB","RNA sensing.PAX",0.416772626515484,0.0427628976477294
"277","Toll-like receptor signaling.NSB","RNA sensing.PAX",0.378645154624655,0.0680659067398297
"278","Nod-like receptor signaling.NSB","RNA sensing.PAX",0.45187215286224,0.0266407769604158
"279","Chemokine signaling.NSB","RNA sensing.PAX",0.287227283923829,0.173550367671742
"280","RNA sensing.NSB","RNA sensing.PAX",0.625682759593213,0.00107560237619042
"281","Phagocytosis.NSB","RNA sensing.PAX",0.149761372345858,0.484885659379266
"282","Myeloid inflammation.NSB","RNA sensing.PAX",0.268693869391502,0.204242377362537
"283","Myeloid activation.NSB","RNA sensing.PAX",0.174554821375984,0.414625301513558
"284","Inflammasomes.NSB","RNA sensing.PAX",0.269021743357709,0.203669485152266
"285","Complement system.NSB","RNA sensing.PAX",0.108817921789131,0.612754534819013
"286","Coagulation.NSB","RNA sensing.PAX",0.165023963422713,0.440945777262084
"287","Leukotriene/prostaglandin inflammation.NSB","RNA sensing.PAX",-0.161673941607982,0.450403946409228
"288","Adaptive immune response.NSB","RNA sensing.PAX",0.245124023399296,0.248307161653102
"289","MHC class I presentation.NSB","RNA sensing.PAX",0.440101967153163,0.0313838679582925
"290","MHC class II presentation.NSB","RNA sensing.PAX",0.0848858901644035,0.693309735298838
"291","TCR signaling.NSB","RNA sensing.PAX",0.0146205719492504,0.945940389491964
"292","BCR signaling.NSB","RNA sensing.PAX",0.00385723458855381,0.985728407163789
"293","NF-kappaB signaling.NSB","RNA sensing.PAX",0.213400128736648,0.316716574162009
"294","JAK-STAT signaling.NSB","RNA sensing.PAX",0.354003477302248,0.0896707141212114
"295","NK cell activity.NSB","RNA sensing.PAX",-0.140042259078264,0.513970415118252
"296","Mononuclear cell migration.NSB","RNA sensing.PAX",0.346365282051942,0.0973104338301616
"297","Lymphocyte trafficking.NSB","RNA sensing.PAX",-0.0443039451729712,0.837136187434083
"298","Immune memory.NSB","RNA sensing.PAX",0.117279246469648,0.585226469416424
"299","Immune exhaustion.NSB","RNA sensing.PAX",0.333135524807156,0.111671503277957
"300","Treg differentiation.NSB","RNA sensing.PAX",0.276923620902845,0.190190495786709
"301","Innate immune cell activation.NSB","Phagocytosis.PAX",0.0396623537715618,0.854010096878894
"302","Interferon response.NSB","Phagocytosis.PAX",0.18626415307901,0.383506278806073
"303","Type I interferon signaling.NSB","Phagocytosis.PAX",0.22857316762373,0.282688136088277
"304","Type II interferon signaling.NSB","Phagocytosis.PAX",0.183935713869019,0.389585883929717
